log2FoldChange	pvalue	padj	baseMean
ENSG00000069424.14|mRNA|KCNAB2|ENSG00000069424.14|ENSG00000069424.14|0|9534	0.0929830848099762	0.195333174102154	0.528619247416473	104.946943954532
ENSG00000116251.9|mRNA|RPL22|ENSG00000116251.9|ENSG00000116251.9|0|4900	-0.200100522062655	0.00581347770099455	0.067737079281853	1156.40203386032
ENSG00000049245.12|mRNA|VAMP3|ENSG00000049245.12|ENSG00000049245.12|0|2760	0.099963849640651	0.214937107542388	0.556405064366517	136.897560004903
ENSG00000049247.13|mRNA|UTS2|ENSG00000049247.13|ENSG00000049247.13|0|1791	NA	0.226363843804489	0.574501038804266	15.5983954006845
ENSG00000116288.12|mRNA|PARK7|ENSG00000116288.12|ENSG00000116288.12|0|2397	-0.0356082300800802	0.521853835964787	0.809963590763577	226.337769866775
ENSG00000142599.17|mRNA|RERE|ENSG00000142599.17|ENSG00000142599.17|0|11503	-0.0672795852907946	0.569917699561287	0.834100577945797	202.480193834981
ENSG00000074800.13|mRNA|ENO1|ENSG00000074800.13|ENSG00000074800.13|0|3958	0.21119806383931	0.0128225807163275	0.112512245825321	418.740433169311
ENSG00000171608.15|mRNA|PIK3CD|ENSG00000171608.15|ENSG00000171608.15|0|6332	-0.154351138366198	0.201719382702457	0.53726098158322	167.174434471253
ENSG00000162441.11|mRNA|LZIC|ENSG00000162441.11|ENSG00000162441.11|0|2794	-0.204027316971454	0.107988543794638	0.394006670311941	111.206388765333
ENSG00000162444.11|mRNA|RBP7|ENSG00000162444.11|ENSG00000162444.11|0|861	0.414623674768412	0.040024377542996	0.223612757737773	46.8810441188851
ENSG00000142657.20|mRNA|PGD|ENSG00000142657.20|ENSG00000142657.20|0|2966	0.174743301838213	0.11209393757954	0.40130751995779	334.772143419298
ENSG00000120948.16|mRNA|TARDBP|ENSG00000120948.16|ENSG00000120948.16|0|6071	0.0939436084410952	0.421721252362014	0.749508320833514	105.29677819633
ENSG00000277726.4|mRNA|AL109811.4|ENSG00000277726.4|ENSG00000277726.4|0|2205	0.0139403620398522	0.878257643781743	0.956867640463788	78.2097840755286
ENSG00000116649.9|mRNA|SRM|ENSG00000116649.9|ENSG00000116649.9|0|1898	0.162820014113291	0.582249429146023	0.838421591780618	44.8013049928666
ENSG00000171824.13|mRNA|EXOSC10|ENSG00000171824.13|ENSG00000171824.13|0|6003	-0.194625524380327	0.11209393757954	0.40130751995779	85.2569804827967
ENSG00000199347.1|snRNA|RNU5E-1|ENSG00000199347.1|ENSG00000199347.1|0|120	Inf	0.000136965017544639	0.00442698793995978	1.05476333562849
ENSG00000201801.1|snRNA|RNU5E-4P|ENSG00000201801.1|ENSG00000201801.1|0|120	NA	0.000613289961257962	0.0148043538749232	0.507853907517634
ENSG00000116688.16|mRNA|MFN2|ENSG00000116688.16|ENSG00000116688.16|0|4973	-0.036161510563602	0.725202055043368	0.900951347861696	212.377640337352
ENSG00000028137.18|mRNA|TNFRSF1B|ENSG00000028137.18|ENSG00000028137.18|0|3766	-0.0235266980918345	0.835811948106302	0.942946195053472	58.2587730804487
ENSG00000116731.22|mRNA|PRDM2|ENSG00000116731.22|ENSG00000116731.22|0|10923	-0.156249277467974	0.0545274351582503	0.265039470297664	182.427288786588
ENSG00000142634.12|mRNA|EFHD2|ENSG00000142634.12|ENSG00000142634.12|0|2531	0.0876781180508122	0.766157856755022	0.917561042180339	436.172957098102
ENSG00000215695.1|mRNA|RSC1A1|ENSG00000215695.1|ENSG00000215695.1|0|1854	-0.00381654671771781	0.807765735045758	0.931135960144425	35.6682914453618
ENSG00000116786.11|mRNA|PLEKHM2|ENSG00000116786.11|ENSG00000116786.11|0|4122	-0.0585298897265591	0.582249429146023	0.838421591780618	66.5252999856961
ENSG00000065526.10|mRNA|SPEN|ENSG00000065526.10|ENSG00000065526.10|0|13294	-0.239090201859475	0.0288846976636022	0.185465045267641	226.846280005964
ENSG00000055070.16|mRNA|SZRD1|ENSG00000055070.16|ENSG00000055070.16|0|4747	0.118451344500087	0.0927241834130509	0.36259402139854	157.341829724361
ENSG00000157191.19|mRNA|NECAP2|ENSG00000157191.19|ENSG00000157191.19|0|5559	-0.0937876989216564	0.453807003916978	0.76788816013281	97.4433305258575
ENSG00000206652.1|snRNA|RNU1-1|ENSG00000206652.1|ENSG00000206652.1|0|164	0.765917188795417	1.93484523825292e-05	0.0010155274869766	73.2846723653899
ENSG00000207513.1|snRNA|RNU1-3|ENSG00000207513.1|ENSG00000207513.1|0|164	0.725779380924785	7.17475173936398e-05	0.00259789586714565	63.35047809713
ENSG00000207389.1|snRNA|RNU1-4|ENSG00000207389.1|ENSG00000207389.1|0|164	0.670450347769771	0.000255741929726594	0.0073893918180093	60.5506110667254
ENSG00000238142.1|lncRNA|BX284668.5|ENSG00000238142.1|ENSG00000238142.1|0|508	0.774600029673868	0.0317618538929383	0.194967345623927	5.83613219768045
ENSG00000207005.1|snRNA|RNU1-2|ENSG00000207005.1|ENSG00000207005.1|0|164	0.705982660879678	5.99575194287982e-05	0.00231768222062266	60.4288469583508
ENSG00000117118.9|mRNA|SDHB|ENSG00000117118.9|ENSG00000117118.9|0|2462	0.196130025983256	0.33365558416753	0.680029781625379	50.9751068219891
ENSG00000159339.13|mRNA|PADI4|ENSG00000159339.13|ENSG00000159339.13|0|2971	0.185652386167481	0.371253067556198	0.710347424578264	46.4763656193227
ENSG00000179051.13|mRNA|RCC2|ENSG00000179051.13|ENSG00000179051.13|0|4126	0.0596978561989747	0.432268595247392	0.756271753336493	117.006011106275
ENSG00000053371.12|mRNA|AKR7A2|ENSG00000053371.12|ENSG00000053371.12|0|1781	0.417362804969365	0.0069329461988511	0.0761293382027392	35.1081177628486
ENSG00000077549.17|mRNA|CAPZB|ENSG00000077549.17|ENSG00000077549.17|0|3238	-0.023578042479695	0.39098231663241	0.726472826714523	387.51074404773
ENSG00000270136.5|mRNA|MINOS1-NBL1|ENSG00000270136.5|ENSG00000270136.5|0|2493	-0.0238074794519898	0.906754706872207	0.966023031287876	28.5730257333575
ENSG00000158825.5|mRNA|CDA|ENSG00000158825.5|ENSG00000158825.5|0|963	0.453110634208016	0.189093765658813	0.520599342316684	25.1440454472076
ENSG00000158828.7|mRNA|PINK1|ENSG00000158828.7|ENSG00000158828.7|0|4836	0.540362454753976	0.00243121052757348	0.0380026104596937	101.638560482643
ENSG00000244038.9|mRNA|DDOST|ENSG00000244038.9|ENSG00000244038.9|0|2721	-0.186240338337631	0.421721252362014	0.749508320833514	26.0193005855317
ENSG00000127483.17|mRNA|HP1BP3|ENSG00000127483.17|ENSG00000127483.17|0|7442	-0.111613682592753	0.0365268796643179	0.211508379108869	270.525211336797
ENSG00000075151.20|mRNA|EIF4G3|ENSG00000075151.20|ENSG00000075151.20|0|9596	0.0500258373300291	0.632756596690633	0.865407719260605	503.809273683514
ENSG00000117298.14|mRNA|ECE1|ENSG00000117298.14|ENSG00000117298.14|0|7265	0.207963616364767	0.298563557179065	0.649707915793622	91.8703711398189
ENSG00000090686.15|mRNA|USP48|ENSG00000090686.15|ENSG00000090686.15|0|9497	-0.0378273218837499	0.807765735045758	0.931135960144425	170.37352908813
ENSG00000070831.15|mRNA|CDC42|ENSG00000070831.15|ENSG00000070831.15|0|3598	-0.176621831465582	0.0249831374291289	0.171995823383931	470.82404994101
ENSG00000173372.16|mRNA|C1QA|ENSG00000173372.16|ENSG00000173372.16|0|1272	Inf	0.00100094921777863	0.0208993812952975	10.7187569200589
ENSG00000159189.11|mRNA|C1QC|ENSG00000159189.11|ENSG00000159189.11|0|1335	1.01448624020899	0.00037991322405288	0.0103994428459642	12.4910944088463
ENSG00000173369.15|mRNA|C1QB|ENSG00000173369.15|ENSG00000173369.15|0|1601	0.863281569140455	0.00174416158443604	0.0306084307501798	21.5302865543846
ENSG00000004487.15|mRNA|KDM1A|ENSG00000004487.15|ENSG00000004487.15|0|5435	0.0147782116130717	0.807765735045758	0.931135960144425	126.210114478866
ENSG00000240553.1|lncRNA|AL031428.1|ENSG00000240553.1|ENSG00000240553.1|0|666	0.0900925664789682	0.725202055043368	0.900951347861696	5.24391957188071
ENSG00000125944.19|mRNA|HNRNPR|ENSG00000125944.19|ENSG00000125944.19|0|8676	-0.0711193190903838	0.352142525262335	0.698304120286246	236.518859577789
ENSG00000204219.9|mRNA|TCEA3|ENSG00000204219.9|ENSG00000204219.9|0|3515	0.0276730454108529	0.949710973961827	0.983046224359619	40.9290788508914
ENSG00000117318.8|mRNA|ID3|ENSG00000117318.8|ENSG00000117318.8|0|1797	0.176199855821825	0.892489135375467	0.959761342759971	23.8209905270512
ENSG00000142676.12|mRNA|RPL11|ENSG00000142676.12|ENSG00000142676.12|0|1987	-0.206424914414949	0.0249831374291289	0.171995823383931	1351.07430301997
ENSG00000011007.12|mRNA|ELOA|ENSG00000011007.12|ENSG00000011007.12|0|5391	-0.187916991918992	0.040024377542996	0.223612757737773	106.855842442776
ENSG00000057757.9|mRNA|PITHD1|ENSG00000057757.9|ENSG00000057757.9|0|2186	0.136061362696039	0.298563557179065	0.649707915793622	89.6004097887166
ENSG00000011009.10|mRNA|LYPLA2|ENSG00000011009.10|ENSG00000011009.10|0|2196	0.131685606510067	0.421721252362014	0.749508320833514	29.7101301895223
ENSG00000189266.11|mRNA|PNRC2|ENSG00000189266.11|ENSG00000189266.11|0|2564	-0.190408213371403	0.0142669754993489	0.119679423507002	244.474990405229
ENSG00000188529.14|mRNA|SRSF10|ENSG00000188529.14|ENSG00000188529.14|0|10277	-0.0887724125817781	0.221770902718596	0.565397207866794	114.109174083366
ENSG00000117602.11|mRNA|RCAN3|ENSG00000117602.11|ENSG00000117602.11|0|7077	-0.583135927227048	1.93484523825292e-05	0.0010155274869766	150.242380616952
ENSG00000133226.16|mRNA|SRRM1|ENSG00000133226.16|ENSG00000133226.16|0|8168	-0.180617127571459	0.0569129053890539	0.272924335063519	384.390516710855
ENSG00000169504.14|mRNA|CLIC4|ENSG00000169504.14|ENSG00000169504.14|0|4495	0.119256067998953	0.290183258002363	0.641971546415901	280.51979444046
ENSG00000020633.18|mRNA|RUNX3|ENSG00000020633.18|ENSG00000020633.18|0|4523	-0.025526819206255	0.978436107219694	0.993897899396994	151.820358688767
ENSG00000117614.9|mRNA|SYF2|ENSG00000117614.9|ENSG00000117614.9|0|3370	-0.0985617945138841	0.25062875519384	0.601950927146919	239.32872956113
ENSG00000183726.10|mRNA|TMEM50A|ENSG00000183726.10|ENSG00000183726.10|0|3410	0.166487613836944	0.432268595247392	0.756271753336493	126.265333141332
ENSG00000204178.9|mRNA|TMEM57|ENSG00000204178.9|ENSG00000204178.9|0|3979	-0.17365754602462	0.290183258002363	0.641971546415901	51.7118819008674
ENSG00000157978.11|mRNA|LDLRAP1|ENSG00000157978.11|ENSG00000157978.11|0|5397	-0.102589260664192	0.685004035200774	0.885228842417807	156.135492148
ENSG00000162430.16|mRNA|SELENON|ENSG00000162430.16|ENSG00000162430.16|0|4424	0.487060664304167	0.0069329461988511	0.0761293382027392	56.4240188008116
ENSG00000255054.3|mRNA|AL020996.2|ENSG00000255054.3|ENSG00000255054.3|0|792	0.309550547475866	0.154662492785505	0.471403367728223	24.7392677094057
ENSG00000117640.17|mRNA|MTFR1L|ENSG00000117640.17|ENSG00000117640.17|0|5817	0.109742888624534	0.442964327055339	0.764233689711578	48.7677468614995
ENSG00000117632.22|mRNA|STMN1|ENSG00000117632.22|ENSG00000117632.22|0|6261	0.127438939658134	0.9928112716609	0.997519017416932	74.0784161954931
ENSG00000142684.8|mRNA|ZNF593|ENSG00000142684.8|ENSG00000142684.8|0|769	0.0634018345411187	0.949710973961827	0.983046224359619	12.627714649554
ENSG00000142669.14|mRNA|SH3BGRL3|ENSG00000142669.14|ENSG00000142669.14|0|1786	0.383905069040916	0.00379906614302515	0.0511398997746985	942.023204660083
ENSG00000158062.20|mRNA|UBXN11|ENSG00000158062.20|ENSG00000158062.20|0|4704	-0.082192160353145	0.533675240678956	0.813957891742017	48.0045906662593
ENSG00000169442.8|mRNA|CD52|ENSG00000169442.8|ENSG00000169442.8|0|935	-0.310176961463237	0.0262307083882156	0.176548097281155	210.850097194916
ENSG00000198830.10|mRNA|HMGN2|ENSG00000198830.10|ENSG00000198830.10|0|2509	-0.273910156371852	0.00174416158443604	0.0306084307501798	280.611786232008
ENSG00000117676.13|mRNA|RPS6KA1|ENSG00000117676.13|ENSG00000117676.13|0|5884	-0.015678521173963	0.658675797045649	0.877569686748523	124.192277505543
ENSG00000117713.18|mRNA|ARID1A|ENSG00000117713.18|ENSG00000117713.18|0|15922	-0.136671967689116	0.154662492785505	0.471403367728223	385.259741066084
ENSG00000090273.13|mRNA|NUDC|ENSG00000090273.13|ENSG00000090273.13|0|2856	-0.0382722436303276	0.401076949570879	0.733789967539174	130.923534713858
ENSG00000142784.15|mRNA|WDTC1|ENSG00000142784.15|ENSG00000142784.15|0|6024	0.135748428732076	0.0382423048644935	0.218347531067632	99.5076568414922
ENSG00000158195.10|mRNA|WASF2|ENSG00000158195.10|ENSG00000158195.10|0|5676	-0.00373394354487289	0.935370144967188	0.979903424163575	408.340951220688
ENSG00000000938.12|mRNA|FGR|ENSG00000000938.12|ENSG00000000938.12|0|3474	0.0179306479110553	0.711713466031346	0.897427289694715	180.254874581186
ENSG00000126709.14|mRNA|IFI6|ENSG00000126709.14|ENSG00000126709.14|0|865	0.742637533830898	0.00975331820423034	0.0950574675407185	16.668290484034
ENSG00000117758.13|mRNA|STX12|ENSG00000117758.13|ENSG00000117758.13|0|3846	0.151534930367112	0.149410654061944	0.462042352372098	48.0026109287795
ENSG00000117751.17|mRNA|PPP1R8|ENSG00000117751.17|ENSG00000117751.17|0|2819	-0.0603079540171407	0.61995869670226	0.858162038188635	46.2681420326671
ENSG00000130775.15|mRNA|THEMIS2|ENSG00000130775.15|ENSG00000130775.15|0|4621	-0.0721356474816393	0.685004035200774	0.885228842417807	161.739698979207
ENSG00000117748.9|mRNA|RPA2|ENSG00000117748.9|ENSG00000117748.9|0|2019	-0.220176956320859	0.0645844954745869	0.295826980472467	84.0527303456573
ENSG00000126698.10|mRNA|DNAJC8|ENSG00000126698.10|ENSG00000126698.10|0|2888	-0.00714376285205809	0.807765735045758	0.931135960144425	173.170988418009
ENSG00000130770.17|mRNA|ATPIF1|ENSG00000130770.17|ENSG00000130770.17|0|2225	-0.0378993830301395	0.475926850494611	0.781509044684176	149.352663628016
ENSG00000204138.12|mRNA|PHACTR4|ENSG00000204138.12|ENSG00000204138.12|0|7322	0.081120601430726	0.432268595247392	0.756271753336493	114.143119175372
ENSG00000274266.1|snoRNA|SNORA73A|ENSG00000274266.1|ENSG00000274266.1|0|206	Inf	0.175456221919318	0.507466594964982	3.32468464966714
ENSG00000200087.1|snoRNA|SNORA73B|ENSG00000200087.1|ENSG00000200087.1|0|204	-Inf	0.139309332251944	0.447746454951333	12.3827799293965
ENSG00000273544.1|snoRNA|SNORA44|ENSG00000273544.1|ENSG00000273544.1|0|132	NA	1	1	0.560611920202342
ENSG00000120656.11|mRNA|TAF12|ENSG00000120656.11|ENSG00000120656.11|0|2337	0.0593820861071404	0.864064680714524	0.951369137484179	39.1362764168635
ENSG00000270103.3|lncRNA|AL360012.1|ENSG00000270103.3|ENSG00000270103.3|0|131	1.77554430724492	4.61088841263496e-11	5.27577852173692e-08	24.8296983546109
ENSG00000274978.1|snRNA|RNU11|ENSG00000274978.1|ENSG00000274978.1|0|134	1.77554430724492	4.61088841263496e-11	5.27577852173692e-08	24.8296983546109
ENSG00000198492.15|mRNA|YTHDF2|ENSG00000198492.15|ENSG00000198492.15|0|3859	0.0159791780075418	0.864064680714524	0.951369137484179	75.5019041189198
ENSG00000159023.19|mRNA|EPB41|ENSG00000159023.19|ENSG00000159023.19|0|10739	0.0289852471655454	0.582249429146023	0.838421591780618	1394.07504522308
ENSG00000116350.16|mRNA|SRSF4|ENSG00000116350.16|ENSG00000116350.16|0|8893	-0.0457517159276444	0.821760879901224	0.9359534130828	201.660111679133
ENSG00000162511.7|mRNA|LAPTM5|ENSG00000162511.7|ENSG00000162511.7|0|3274	-0.08647087544459	0.25062875519384	0.601950927146919	420.035896110042
ENSG00000134644.15|mRNA|PUM1|ENSG00000134644.15|ENSG00000134644.15|0|6621	-0.163793316216353	0.154662492785505	0.471403367728223	143.919929914025
ENSG00000060688.12|mRNA|SNRNP40|ENSG00000060688.12|ENSG00000060688.12|0|3881	-0.0582423301914066	0.557709670716035	0.828742084718554	52.2634811047565
ENSG00000121766.15|mRNA|ZCCHC17|ENSG00000121766.15|ENSG00000121766.15|0|1921	-0.163571332711703	0.421721252362014	0.749508320833514	187.999549376606
ENSG00000162517.12|mRNA|PEF1|ENSG00000162517.12|ENSG00000162517.12|0|2227	0.0346145005486491	0.964067816015265	0.988251563415755	40.0106443663941
ENSG00000184007.18|mRNA|PTP4A2|ENSG00000184007.18|ENSG00000184007.18|0|6267	-0.0137078071328975	0.978436107219694	0.993897899396994	889.157320301218
ENSG00000121774.17|mRNA|KHDRBS1|ENSG00000121774.17|ENSG00000121774.17|0|3588	-0.0715576030372658	0.324647023842436	0.673669069061508	230.509394599523
ENSG00000025800.13|mRNA|KPNA6|ENSG00000025800.13|ENSG00000025800.13|0|7480	0.0573458487648359	0.698312895878219	0.891950899155904	85.8002595556101
ENSG00000250135.1|lncRNA|AL049795.2|ENSG00000250135.1|ENSG00000250135.1|0|667	0.0242147122461871	0.766157856755022	0.917561042180339	13.2109135587153
ENSG00000084652.15|mRNA|TXLNA|ENSG00000084652.15|ENSG00000084652.15|0|5103	-0.0299384887685639	0.821760879901224	0.9359534130828	86.9589617997237
ENSG00000084623.11|mRNA|EIF3I|ENSG00000084623.11|ENSG00000084623.11|0|1725	0.00166153710191352	0.632756596690633	0.865407719260605	104.582811869583
ENSG00000182866.16|mRNA|LCK|ENSG00000182866.16|ENSG00000182866.16|0|3339	-0.159885193527997	0.25062875519384	0.601950927146919	93.6123755885394
ENSG00000116478.11|mRNA|HDAC1|ENSG00000116478.11|ENSG00000116478.11|0|3963	-0.103123941161048	0.201719382702457	0.53726098158322	93.5848364438758
ENSG00000175130.6|mRNA|MARCKSL1|ENSG00000175130.6|ENSG00000175130.6|0|1699	0.239984160765067	0.432268595247392	0.756271753336493	65.7180892199899
ENSG00000160058.18|mRNA|BSDC1|ENSG00000160058.18|ENSG00000160058.18|0|6271	-0.0251678939907229	0.698312895878219	0.891950899155904	76.9678562081613
ENSG00000176261.15|mRNA|ZBTB8OS|ENSG00000176261.15|ENSG00000176261.15|0|3531	-0.0376746510540356	0.371253067556198	0.710347424578264	52.6066942538364
ENSG00000162521.18|mRNA|RBBP4|ENSG00000162521.18|ENSG00000162521.18|0|9470	-0.13139219673415	0.0500017594287921	0.251370883736485	155.524597790238
ENSG00000116514.16|mRNA|RNF19B|ENSG00000116514.16|ENSG00000116514.16|0|2610	-0.00551042017140624	0.793830742707361	0.927784612671872	61.4755181094954
ENSG00000004455.16|mRNA|AK2|ENSG00000004455.16|ENSG00000004455.16|0|5727	-0.0321358483779655	0.645663382171717	0.871394246143995	68.5510077390776
ENSG00000160094.14|mRNA|ZNF362|ENSG00000160094.14|ENSG00000160094.14|0|3331	-0.00792604581267842	0.9928112716609	0.997519017416932	73.8243145040595
ENSG00000134686.18|mRNA|PHC2|ENSG00000134686.18|ENSG00000134686.18|0|4975	0.255409757347194	0.228756050759678	0.574501038804266	70.4326887551673
ENSG00000271741.1|mRNA|AC114490.2|ENSG00000271741.1|ENSG00000271741.1|0|3099	-0.0832484242091489	0.453807003916978	0.76788816013281	36.6693270478697
ENSG00000116560.10|mRNA|SFPQ|ENSG00000116560.10|ENSG00000116560.10|0|7426	-0.0424114180635158	0.685004035200774	0.885228842417807	354.482339365514
ENSG00000146463.11|mRNA|ZMYM4|ENSG00000146463.11|ENSG00000146463.11|0|7647	-0.0397084644883909	0.298563557179065	0.649707915793622	162.130058753264
ENSG00000134698.10|mRNA|AGO4|ENSG00000134698.10|ENSG00000134698.10|0|7267	-0.0255558550706558	0.864064680714524	0.951369137484179	110.489118612915
ENSG00000116863.10|mRNA|ADPRHL2|ENSG00000116863.10|ENSG00000116863.10|0|1668	-0.0904199394805132	0.632756596690633	0.865407719260605	15.8673747002036
ENSG00000116871.15|mRNA|MAP7D1|ENSG00000116871.15|ENSG00000116871.15|0|5271	0.04613289279611	0.752428132450252	0.911035205449289	134.349948677606
ENSG00000054118.13|mRNA|THRAP3|ENSG00000054118.13|ENSG00000054118.13|0|4736	-0.178636982083637	0.0457896009537957	0.240553082696662	351.1625275148
ENSG00000142694.6|mRNA|EVA1B|ENSG00000142694.6|ENSG00000142694.6|0|1211	0.325588179190583	0.208253635640548	0.546522499770447	13.2265997281162
ENSG00000196182.10|mRNA|STK40|ENSG00000196182.10|ENSG00000196182.10|0|5590	0.160626429385372	0.0824334972503766	0.341740607079278	226.953864825136
ENSG00000181817.5|mRNA|LSM10|ENSG00000181817.5|ENSG00000181817.5|0|1496	0.0974228474147418	0.711713466031346	0.897427289694715	26.1444321837139
ENSG00000116898.11|mRNA|MRPS15|ENSG00000116898.11|ENSG00000116898.11|0|2916	-0.0317926391307033	0.273893116879947	0.627530044721737	50.8596197871728
ENSG00000163875.15|mRNA|MEAF6|ENSG00000163875.15|ENSG00000163875.15|0|3487	0.07802063525551	0.658675797045649	0.877569686748523	101.775998093971
ENSG00000134697.12|mRNA|GNL2|ENSG00000134697.12|ENSG00000134697.12|0|5745	-0.199414590960765	0.0545274351582503	0.265039470297664	100.176120135726
ENSG00000183431.11|mRNA|SF3A3|ENSG00000183431.11|ENSG00000183431.11|0|4740	-0.0648616295465585	0.401076949570879	0.733789967539174	119.810082586032
ENSG00000183520.11|mRNA|UTP11|ENSG00000183520.11|ENSG00000183520.11|0|3385	0.107915126119429	0.935370144967188	0.979903424163575	35.7777567423274
ENSG00000273637.1|lncRNA|AL139260.2|ENSG00000273637.1|ENSG00000273637.1|0|2171	0.12763997905098	0.273893116879947	0.627530044721737	46.0267971928641
ENSG00000214114.8|mRNA|MYCBP|ENSG00000214114.8|ENSG00000214114.8|0|3039	0.0819838929637591	0.582249429146023	0.838421591780618	38.2205371785396
ENSG00000174574.15|mRNA|AKIRIN1|ENSG00000174574.15|ENSG00000174574.15|0|2741	-0.0369478069170102	0.711713466031346	0.897427289694715	86.5015840192885
ENSG00000168653.10|mRNA|NDUFS5|ENSG00000168653.10|ENSG00000168653.10|0|548	0.110033255415239	0.298563557179065	0.649707915793622	116.389187899231
ENSG00000127603.24|mRNA|MACF1|ENSG00000127603.24|ENSG00000127603.24|0|42672	-0.0962063364465973	0.258228053371788	0.611221635639222	599.8058506574
ENSG00000090621.13|mRNA|PABPC4|ENSG00000090621.13|ENSG00000090621.13|0|6782	-0.136436638547426	0.324647023842436	0.673669069061508	217.4833152773
ENSG00000131236.16|mRNA|CAP1|ENSG00000131236.16|ENSG00000131236.16|0|3814	-0.0743112184441621	0.177050047815085	0.507466594964982	908.15590658119
ENSG00000084070.11|mRNA|SMAP2|ENSG00000084070.11|ENSG00000084070.11|0|3631	-0.288785512191033	0.012149195217603	0.10945755250379	384.89022773146
ENSG00000066136.20|mRNA|NFYC|ENSG00000066136.20|ENSG00000066136.20|0|5990	0.0102262146437671	0.738774892223482	0.905814650323734	89.2500611333087
ENSG00000010803.16|mRNA|SCMH1|ENSG00000010803.16|ENSG00000010803.16|0|4447	-0.0638284114902898	0.59470209839417	0.845079658448348	64.0828184880391
ENSG00000198815.8|mRNA|FOXJ3|ENSG00000198815.8|ENSG00000198815.8|0|6893	-0.0479661481496612	0.766157856755022	0.917561042180339	124.24608364485
ENSG00000127125.8|mRNA|PPCS|ENSG00000127125.8|ENSG00000127125.8|0|2590	0.00148375985168858	0.821760879901224	0.9359534130828	73.0442770893194
ENSG00000065978.18|mRNA|YBX1|ENSG00000065978.18|ENSG00000065978.18|0|1930	0.0425029533778307	0.906754706872207	0.966023031287876	2136.90121596206
ENSG00000177868.11|mRNA|SVBP|ENSG00000177868.11|ENSG00000177868.11|0|1208	-0.155576652134832	0.0288846976636022	0.185465045267641	55.5110958661182
ENSG00000117394.20|mRNA|SLC2A1|ENSG00000117394.20|ENSG00000117394.20|0|4721	-0.0780711673778907	0.464795068119241	0.774568186632735	107.468896277
ENSG00000117395.12|mRNA|EBNA1BP2|ENSG00000117395.12|ENSG00000117395.12|0|3561	0.115302269358991	0.964067816015265	0.988251563415755	57.0623890912355
ENSG00000117400.16|mRNA|MPL|ENSG00000117400.16|ENSG00000117400.16|0|2086	-0.522936461645856	0.39098231663241	0.726472826714523	52.7008170930829
ENSG00000126091.19|mRNA|ST3GAL3|ENSG00000126091.19|ENSG00000126091.19|0|4443	-0.12768491163115	0.711713466031346	0.897427289694715	37.2425549767067
ENSG00000200169.1|snRNA|RNU5D-1|ENSG00000200169.1|ENSG00000200169.1|0|116	NA	0.00141568396748512	0.0272851087057174	0.405746656588598
ENSG00000142937.11|mRNA|RPS8|ENSG00000142937.11|ENSG00000142937.11|0|2847	-0.270391544032984	0.00547754251175852	0.0654217551352203	1760.60391483324
ENSG00000264294.1|snoRNA|SNORD55|ENSG00000264294.1|ENSG00000264294.1|0|80	NA	0.264692205513497	0.619831694235914	0.678805381007892
ENSG00000202444.1|snRNA|RNU5E-6P|ENSG00000202444.1|ENSG00000202444.1|0|115	NA	0.000440117961587747	0.0114792034690276	0.683673679445167
ENSG00000126088.13|mRNA|UROD|ENSG00000126088.13|ENSG00000126088.13|0|2908	-0.174094938455937	0.189093765658813	0.520599342316684	37.8252489702898
ENSG00000117450.13|mRNA|PRDX1|ENSG00000117450.13|ENSG00000117450.13|0|1522	0.496341917986866	0.00259469492601243	0.0395846657912456	56.6847712112151
