log2FoldChange	logCPM	F	pvalue	padj	baseMean
ENSG00000142669.14|mRNA|SH3BGRL3|ENSG00000142669.14|ENSG00000142669.14|0|1786	0.391870853982811	9.96629024765386	4.11280347051131	0.047470162813508	0.212935920052068	1000.35076832604
ENSG00000158062.20|mRNA|UBXN11|ENSG00000158062.20|ENSG00000158062.20|0|4704	-0.143746896244064	5.63962334189212	0.762114706015168	0.386505959228346	0.660651506646361	49.8535156678353
ENSG00000169442.8|mRNA|CD52|ENSG00000169442.8|ENSG00000169442.8|0|935	-0.316417444626221	7.67366348207434	5.13196879585436	0.0274940529579994	0.151963676572863	204.175150665138
ENSG00000198830.10|mRNA|HMGN2|ENSG00000198830.10|ENSG00000198830.10|0|2509	-0.29630937770589	8.10064717601913	15.7548126082484	0.000213123960451834	0.00517107327496364	274.497114970465
ENSG00000117676.13|mRNA|RPS6KA1|ENSG00000117676.13|ENSG00000117676.13|0|5884	0.00227159329135532	6.91789551825611	0.000426794144082317	0.983593290655407	0.996153008533761	120.918863838146
ENSG00000117713.18|mRNA|ARID1A|ENSG00000117713.18|ENSG00000117713.18|0|15922	-0.153092405571014	8.56690594903864	5.00650179278037	0.029370214429642	0.157366414144413	379.223865444161
ENSG00000090273.13|mRNA|NUDC|ENSG00000090273.13|ENSG00000090273.13|0|2856	-0.0432773684011537	7.00218064698338	0.205787658826233	0.651894325715493	0.839407480850402	128.193619483429
ENSG00000142784.15|mRNA|WDTC1|ENSG00000142784.15|ENSG00000142784.15|0|6024	0.103544074799683	6.64355139783428	2.05583061315662	0.157349490002812	0.42038489313359	99.9788756640845
ENSG00000158195.10|mRNA|WASF2|ENSG00000158195.10|ENSG00000158195.10|0|5676	-0.0304232905430357	8.65215815365063	0.184873996669438	0.668916645527229	0.851229200874814	402.308428677981
ENSG00000000938.12|mRNA|FGR|ENSG00000000938.12|ENSG00000000938.12|0|3474	0.0304619572533798	7.46021791515303	0.0824806120138965	0.775054968090363	0.901736234577503	176.095949526274
ENSG00000126709.14|mRNA|IFI6|ENSG00000126709.14|ENSG00000126709.14|0|865	0.607135850462009	4.11288669635514	5.18387733953253	0.0267558008251023	0.149921583271705	17.3022373121031
ENSG00000117758.13|mRNA|STX12|ENSG00000117758.13|ENSG00000117758.13|0|3846	0.120680809924962	5.57006589915301	1.53714365727145	0.220366755434416	0.501631647267064	47.5069242229282
ENSG00000117751.17|mRNA|PPP1R8|ENSG00000117751.17|ENSG00000117751.17|0|2819	-0.0813743784585657	5.51471996240145	0.702294803746802	0.405681854574868	0.678627453223047	45.718937232189
ENSG00000130775.15|mRNA|THEMIS2|ENSG00000130775.15|ENSG00000130775.15|0|4621	-0.0678520228837022	7.30328825108345	0.370201089043865	0.545427693446787	0.777570853279111	157.946072275698
ENSG00000117748.9|mRNA|RPA2|ENSG00000117748.9|ENSG00000117748.9|0|2019	-0.246071890627095	6.35863490052691	4.96981389499749	0.0299444453031045	0.159175308715537	82.0615728177553
ENSG00000126698.10|mRNA|DNAJC8|ENSG00000126698.10|ENSG00000126698.10|0|2888	-0.0216884567137438	7.41756249090169	0.136548525388174	0.713171670418382	0.874598998170885	170.965627443573
ENSG00000130770.17|mRNA|ATPIF1|ENSG00000130770.17|ENSG00000130770.17|0|2225	-0.0399807531205732	7.20467394084359	0.315883781232787	0.576401169010694	0.795942816294999	147.51051021695
ENSG00000204138.12|mRNA|PHACTR4|ENSG00000204138.12|ENSG00000204138.12|0|7322	0.0676178826608274	6.83487548627974	0.924598356550659	0.340526508742586	0.624007737513241	114.156997588616
ENSG00000274266.1|snoRNA|SNORA73A|ENSG00000274266.1|ENSG00000274266.1|0|206	0.129973440554289	2.01103331477304	0.109451712380324	0.742040547701167	0.886168898384149	4.03070811784448
ENSG00000200087.1|snoRNA|SNORA73B|ENSG00000200087.1|ENSG00000200087.1|0|204	-0.157118189683156	3.70974904707604	0.255253979037079	0.615441122403781	0.816775899550717	13.0841567850664
ENSG00000273544.1|snoRNA|SNORA44|ENSG00000273544.1|ENSG00000273544.1|0|132	-0.230000751925083	0.285048459963687	0.230814649839369	0.632847447834098	0.826980413215824	1.21845119062587
ENSG00000120656.11|mRNA|TAF12|ENSG00000120656.11|ENSG00000120656.11|0|2337	0.0114295966548131	5.27890178628583	0.0111191651214093	0.916408745104316	0.965697997926283	38.8246707879969
ENSG00000270103.3|lncRNA|AL360012.1|ENSG00000270103.3|ENSG00000270103.3|0|131	1.77070115574162	4.66474558105338	91.720411970073	2.87291382939608e-13	8.2179700089875e-10	25.3646189322406
ENSG00000274978.1|snRNA|RNU11|ENSG00000274978.1|ENSG00000274978.1|0|134	1.77070115574162	4.66474558105338	91.720411970073	2.87291382939608e-13	8.2179700089875e-10	25.3646189322406
ENSG00000198492.15|mRNA|YTHDF2|ENSG00000198492.15|ENSG00000198492.15|0|3859	-0.000936913723147568	6.23205440225195	0.000169647215350319	0.989655617273644	0.996448396061689	75.1684006119779
ENSG00000159023.19|mRNA|EPB41|ENSG00000159023.19|ENSG00000159023.19|0|10739	0.0532163836600885	10.4461980565754	0.220991347019656	0.640165366127555	0.832035351200255	1395.14374294687
ENSG00000116350.16|mRNA|SRSF4|ENSG00000116350.16|ENSG00000116350.16|0|8893	-0.0515519701980676	7.6415519654862	0.886168099999123	0.350680779548114	0.633484287904881	199.680821644556
ENSG00000162511.7|mRNA|LAPTM5|ENSG00000162511.7|ENSG00000162511.7|0|3274	-0.0951739821211408	8.68880385026747	1.52298504068714	0.222474882063774	0.504014739869596	412.658300625964
ENSG00000134644.15|mRNA|PUM1|ENSG00000134644.15|ENSG00000134644.15|0|6621	-0.170607750425679	7.14028425641035	4.9844537960364	0.0297138723419592	0.158575619093609	141.071647656576
ENSG00000060688.12|mRNA|SNRNP40|ENSG00000060688.12|ENSG00000060688.12|0|3881	-0.082059735936871	5.68733428005733	0.575978558700836	0.451169882612867	0.712889102309337	51.5297711446236
ENSG00000121766.15|mRNA|ZCCHC17|ENSG00000121766.15|ENSG00000121766.15|0|1921	-0.344602963456119	7.67904674470174	1.98880629864346	0.164159928767524	0.429231696745431	204.938431622
ENSG00000162517.12|mRNA|PEF1|ENSG00000162517.12|ENSG00000162517.12|0|2227	0.0415130616152768	5.33647339370117	0.145398087715221	0.70445819247951	0.868900121470524	40.4053211115978
ENSG00000184007.18|mRNA|PTP4A2|ENSG00000184007.18|ENSG00000184007.18|0|6267	-0.0547260582492686	9.84438806278471	0.200611125977097	0.656007241701966	0.841831087811181	919.29753553237
ENSG00000121774.17|mRNA|KHDRBS1|ENSG00000121774.17|ENSG00000121774.17|0|3588	-0.102525850089233	7.81485985354865	1.7341909191662	0.19339896060724	0.467442101239551	225.16828904928
ENSG00000025800.13|mRNA|KPNA6|ENSG00000025800.13|ENSG00000025800.13|0|7480	0.03242475508391	6.39541913597791	0.128612108090446	0.72126391239752	0.877573552281202	84.1807895497914
ENSG00000250135.1|lncRNA|AL049795.2|ENSG00000250135.1|ENSG00000250135.1|0|667	-0.0252557897122844	3.76558394084996	0.0290691403879299	0.86525222759875	0.943057343130587	13.6004637545781
ENSG00000084652.15|mRNA|TXLNA|ENSG00000084652.15|ENSG00000084652.15|0|5103	-0.0401405720203589	6.4107779591135	0.131191897337429	0.718603165352625	0.876834651733523	85.0817592363487
ENSG00000084623.11|mRNA|EIF3I|ENSG00000084623.11|ENSG00000084623.11|0|1725	-0.0443672588349304	6.67137730805797	0.183183194748706	0.670342048598576	0.851931237002134	101.925929848349
ENSG00000182866.16|mRNA|LCK|ENSG00000182866.16|ENSG00000182866.16|0|3339	-0.106413230536511	6.51371442062342	0.571494788584191	0.452927767279717	0.713920564092222	91.3741655269077
ENSG00000116478.11|mRNA|HDAC1|ENSG00000116478.11|ENSG00000116478.11|0|3963	-0.101841164182014	6.52207609652585	1.00040662902221	0.321641884405604	0.607899973797311	91.9052961972949
ENSG00000175130.6|mRNA|MARCKSL1|ENSG00000175130.6|ENSG00000175130.6|0|1699	0.232202920901811	6.0038282096159	2.64903402515527	0.109393493399804	0.345656737885638	64.1700503284932
ENSG00000160058.18|mRNA|BSDC1|ENSG00000160058.18|ENSG00000160058.18|0|6271	-0.0839916602701175	6.31210431620274	0.433243723928386	0.513178468538747	0.75472853946277	79.4571045136489
ENSG00000176261.15|mRNA|ZBTB8OS|ENSG00000176261.15|ENSG00000176261.15|0|3531	-0.0249730320966496	5.73068112290973	0.0657284974235552	0.79862812756045	0.912695069471302	53.1015152187063
ENSG00000162521.18|mRNA|RBBP4|ENSG00000162521.18|ENSG00000162521.18|0|9470	-0.158000605849173	7.27928361258913	7.0701883896538	0.0102742925049018	0.0804093398365842	155.33979022448
ENSG00000116514.16|mRNA|RNF19B|ENSG00000116514.16|ENSG00000116514.16|0|2610	-0.0115896368023589	5.93961594138462	0.0189544413036561	0.891005656932399	0.954388902826448	61.3765624595253
ENSG00000004455.16|mRNA|AK2|ENSG00000004455.16|ENSG00000004455.16|0|5727	-0.0556526057937301	6.07274218992332	0.314218935949961	0.577404924472996	0.796847669886581	67.3096845315686
ENSG00000160094.14|mRNA|ZNF362|ENSG00000160094.14|ENSG00000160094.14|0|3331	-0.00819515897968975	6.1842684439832	0.00662343117750037	0.93543498836424	0.975505572080171	72.7194026733612
ENSG00000134686.18|mRNA|PHC2|ENSG00000134686.18|ENSG00000134686.18|0|4975	0.243643742877241	6.11338540677722	3.37117916694759	0.071815232308852	0.268708269482631	69.2328775143359
ENSG00000271741.1|mRNA|AC114490.2|ENSG00000271741.1|ENSG00000271741.1|0|3099	-0.150570795103584	5.22341742399225	1.79742435063899	0.185597799368148	0.457692783465562	37.3598672589334
ENSG00000116560.10|mRNA|SFPQ|ENSG00000116560.10|ENSG00000116560.10|0|7426	-0.0540721214180734	8.44369576455114	0.574924907531221	0.451581998416446	0.713083249500548	348.181505977159
ENSG00000146463.11|mRNA|ZMYM4|ENSG00000146463.11|ENSG00000146463.11|0|7647	-0.0964320085662761	7.37343441007129	0.919353007617121	0.341888431107083	0.625107657069168	165.81542503899
ENSG00000134698.10|mRNA|AGO4|ENSG00000134698.10|ENSG00000134698.10|0|7267	-0.020131892377724	6.75259133154881	0.0402450039292222	0.84175067805307	0.931502491308215	107.828245624766
ENSG00000116863.10|mRNA|ADPRHL2|ENSG00000116863.10|ENSG00000116863.10|0|1668	-0.117212046625554	3.99954993711904	0.642128481318917	0.42642847814133	0.695698891330184	15.9950094213983
ENSG00000116871.15|mRNA|MAP7D1|ENSG00000116871.15|ENSG00000116871.15|0|5271	0.0574024371496901	7.0417428014833	0.362788607726128	0.549464851280515	0.780335683800706	131.75763930451
ENSG00000054118.13|mRNA|THRAP3|ENSG00000054118.13|ENSG00000054118.13|0|4736	-0.194393730672915	8.42312525533291	6.73852318540775	0.0121075848019407	0.0905464913490982	343.252223439693
ENSG00000142694.6|mRNA|EVA1B|ENSG00000142694.6|ENSG00000142694.6|0|1211	0.285236877381429	3.88183144133879	1.08818180194926	0.301489491939054	0.587410813053884	14.7417045173477
ENSG00000196182.10|mRNA|STK40|ENSG00000196182.10|ENSG00000196182.10|0|5590	0.0908932672400095	7.90075460605472	0.300970591866926	0.585519899678713	0.801729139005631	238.981413107548
ENSG00000181817.5|mRNA|LSM10|ENSG00000181817.5|ENSG00000181817.5|0|1496	0.0668092618787162	4.70424819449215	0.304219293657829	0.583508658016987	0.800521684453969	26.0687263739893
