log2FoldChange	logCPM	LR	pvalue	padj	baseMean
ENSG00000171824.13|mRNA|EXOSC10|ENSG00000171824.13|ENSG00000171824.13|0|6003	-0.201724212073552	6.38534037584854	3.74625022722527	0.0529261191645546	0.225962931149565	83.5947466026547
ENSG00000199347.1|snRNA|RNU5E-1|ENSG00000199347.1|ENSG00000199347.1|0|120	1.27046144079605	0.712396057666732	11.4921637740008	0.000698902255598251	0.0111508393345087	1.63852315160653
ENSG00000201801.1|snRNA|RNU5E-4P|ENSG00000201801.1|ENSG00000201801.1|0|120	2.54548499236544	0.146060453393563	25.0298686638954	5.64490492517311e-07	3.22945010769154e-05	1.10654371973218
ENSG00000116688.16|mRNA|MFN2|ENSG00000116688.16|ENSG00000116688.16|0|4973	-0.088510165081538	7.77157611049504	0.253722712921274	0.614465913495298	0.820900741258379	218.513122403011
ENSG00000028137.18|mRNA|TNFRSF1B|ENSG00000028137.18|ENSG00000028137.18|0|3766	-0.0600394715937744	5.85150831989168	0.14539202698495	0.702978379989234	0.870871255422977	57.7403649018545
ENSG00000116731.22|mRNA|PRDM2|ENSG00000116731.22|ENSG00000116731.22|0|10923	-0.175732886312238	7.49185596092724	6.43614475060671	0.0111821070066187	0.0845971544732163	180.000357406146
ENSG00000142634.12|mRNA|EFHD2|ENSG00000142634.12|ENSG00000142634.12|0|2531	0.0818867619494407	8.7263732303738	0.501062420507417	0.4790336754655	0.736707434768314	423.545523214441
ENSG00000215695.1|mRNA|RSC1A1|ENSG00000215695.1|ENSG00000215695.1|0|1854	-0.0597802294468769	5.18860549977713	0.20117471625732	0.653774315092391	0.84620879109583	36.4691709875239
ENSG00000116786.11|mRNA|PLEKHM2|ENSG00000116786.11|ENSG00000116786.11|0|4122	-0.043499139805181	6.02784069441435	0.1311137154064	0.717280084036318	0.877030408965166	65.2470465905163
ENSG00000065526.10|mRNA|SPEN|ENSG00000065526.10|ENSG00000065526.10|0|13294	-0.251954221411973	7.80397309883209	10.95487893299	0.000933574718236879	0.0139451200079195	223.475536261802
ENSG00000055070.16|mRNA|SZRD1|ENSG00000055070.16|ENSG00000055070.16|0|4747	0.112776239122684	7.28866687957856	2.2609146141708	0.132675682362783	0.388851218646251	156.353410611802
ENSG00000157191.19|mRNA|NECAP2|ENSG00000157191.19|ENSG00000157191.19|0|5559	-0.0966137851417906	6.57861654179365	1.14954744262846	0.283643905752781	0.577482841569985	95.5786537440845
ENSG00000206652.1|snRNA|RNU1-1|ENSG00000206652.1|ENSG00000206652.1|0|164	0.781410009553297	6.18975056730458	29.1822690936862	6.58793319807471e-08	5.16295422276512e-06	72.9962561412181
ENSG00000207513.1|snRNA|RNU1-3|ENSG00000207513.1|ENSG00000207513.1|0|164	0.76102469324947	5.97872312260082	26.2917990603716	2.93532468393866e-07	1.84538379305638e-05	63.0630535439588
ENSG00000207389.1|snRNA|RNU1-4|ENSG00000207389.1|ENSG00000207389.1|0|164	0.697862170136723	5.91473438199977	22.2031353681991	2.45272931896371e-06	0.000112256515470331	60.3271023105806
ENSG00000238142.1|lncRNA|BX284668.5|ENSG00000238142.1|ENSG00000238142.1|0|508	0.569346400401373	2.62730908293009	4.97032303964279	0.0257858310580212	0.147373366116823	6.17872465267853
ENSG00000207005.1|snRNA|RNU1-2|ENSG00000207005.1|ENSG00000207005.1|0|164	0.740324838127463	5.91342119254938	25.567766141997	4.27115181998565e-07	2.51909892393174e-05	60.2722155408535
ENSG00000117118.9|mRNA|SDHB|ENSG00000117118.9|ENSG00000117118.9|0|2462	0.156201839748534	5.64445703132861	1.51526982837368	0.218336714981392	0.503994840133191	50.0208279182693
ENSG00000159339.13|mRNA|PADI4|ENSG00000159339.13|ENSG00000159339.13|0|2971	-0.0484348647799958	5.63290515219816	0.0349011984352785	0.851802843812176	0.935887088428934	49.6219027820758
ENSG00000179051.13|mRNA|RCC2|ENSG00000179051.13|ENSG00000179051.13|0|4126	0.0482823967550028	6.85649255599719	0.449652078892612	0.502500222856326	0.752675105974383	115.880383658289
ENSG00000053371.12|mRNA|AKR7A2|ENSG00000053371.12|ENSG00000053371.12|0|1781	0.472284377672209	5.1836791340758	10.4076957971781	0.00125491230676548	0.0174681587230532	36.3448522133695
ENSG00000077549.17|mRNA|CAPZB|ENSG00000077549.17|ENSG00000077549.17|0|3238	-0.0389418961739589	8.6247582358193	0.163525594790492	0.685931113741416	0.861849997413344	394.739815989369
ENSG00000270136.5|mRNA|MINOS1-NBL1|ENSG00000270136.5|ENSG00000270136.5|0|2493	-0.0393397344989105	4.82597092552756	0.0711793119636397	0.789627379465255	0.909860672290176	28.3636427591431
ENSG00000158825.5|mRNA|CDA|ENSG00000158825.5|ENSG00000158825.5|0|963	0.451441217946018	4.64433186638231	4.37420678264385	0.0364868088779355	0.1839128049257	25.0082442065251
ENSG00000158828.7|mRNA|PINK1|ENSG00000158828.7|ENSG00000158828.7|0|4836	0.499618244865756	6.64142419770123	15.1021780050552	0.0001018457163826	0.0024553900311979	99.8315691593269
ENSG00000244038.9|mRNA|DDOST|ENSG00000244038.9|ENSG00000244038.9|0|2721	-0.211494167462455	4.69734239925451	2.16048401100728	0.141600081189896	0.402431229253549	25.9442405321663
ENSG00000127483.17|mRNA|HP1BP3|ENSG00000127483.17|ENSG00000127483.17|0|7442	-0.139581040089741	8.08790636915396	3.51374428613086	0.0608617611117311	0.245377121437783	272.083633846646
ENSG00000075151.20|mRNA|EIF4G3|ENSG00000075151.20|ENSG00000075151.20|0|9596	-0.102693632521512	9.11436438593327	0.148208596751616	0.700253199140665	0.869655689425344	554.238986169382
ENSG00000117298.14|mRNA|ECE1|ENSG00000117298.14|ENSG00000117298.14|0|7265	0.00325805513182437	6.69525027159852	0.000115464485467953	0.991426544140019	0.996966924209998	103.626578785146
ENSG00000090686.15|mRNA|USP48|ENSG00000090686.15|ENSG00000090686.15|0|9497	-0.0833785549956517	7.44770206593657	0.60543052118269	0.436513505550877	0.709458456038798	174.574867309489
ENSG00000070831.15|mRNA|CDC42|ENSG00000070831.15|ENSG00000070831.15|0|3598	-0.236432208795838	8.92389312952731	3.67415310649417	0.0552623216919745	0.232638515378798	485.690389548417
ENSG00000173372.16|mRNA|C1QA|ENSG00000173372.16|ENSG00000173372.16|0|1272	0.738036329660732	3.47268985214252	11.5342072877216	0.000683272060003753	0.0109495783061106	11.1015549042496
ENSG00000159189.11|mRNA|C1QC|ENSG00000159189.11|ENSG00000159189.11|0|1335	0.88602204898065	3.67560016180544	16.9461432891007	3.84553639250603e-05	0.00110698848340643	12.7780887670422
ENSG00000173369.15|mRNA|C1QB|ENSG00000173369.15|ENSG00000173369.15|0|1601	0.873875799708186	4.4406248232218	17.3872207318115	3.04868876266286e-05	0.000931467959080742	21.7150718801111
ENSG00000004487.15|mRNA|KDM1A|ENSG00000004487.15|ENSG00000004487.15|0|5435	-0.00356579750875863	6.9865492225355	0.00219349653165324	0.962644909737703	0.987520968959918	126.812154798803
ENSG00000240553.1|lncRNA|AL031428.1|ENSG00000240553.1|ENSG00000240553.1|0|666	0.0714374062357477	2.49514789866894	0.0729524084763256	0.787085602870644	0.908446997098776	5.63786095933475
ENSG00000125944.19|mRNA|HNRNPR|ENSG00000125944.19|ENSG00000125944.19|0|8676	-0.0825762141601548	7.8652129938817	1.57354021495288	0.209693632651662	0.495521384717124	233.165898564497
ENSG00000204219.9|mRNA|TCEA3|ENSG00000204219.9|ENSG00000204219.9|0|3515	0.151859993862674	5.32677113312823	0.489233275974343	0.48426952193418	0.741772432538293	40.1345031651836
ENSG00000117318.8|mRNA|ID3|ENSG00000117318.8|ENSG00000117318.8|0|1797	0.0394587354186777	4.54834764946266	0.0378717625979803	0.845700867735446	0.933125296878397	23.3985568978882
ENSG00000142676.12|mRNA|RPL11|ENSG00000142676.12|ENSG00000142676.12|0|1987	-0.257944663300882	10.3531075641501	4.46665928308101	0.0345625053254229	0.177179294773069	1307.96440471276
ENSG00000011007.12|mRNA|ELOA|ENSG00000011007.12|ENSG00000011007.12|0|5391	-0.212486001318676	6.71232154790262	5.37637162383015	0.0204112859066703	0.12706525209147	104.860065935578
ENSG00000057757.9|mRNA|PITHD1|ENSG00000057757.9|ENSG00000057757.9|0|2186	0.155835519581421	6.46842650638238	1.16189975248517	0.281071896673158	0.574906085401193	88.5503746850038
ENSG00000011009.10|mRNA|LYPLA2|ENSG00000011009.10|ENSG00000011009.10|0|2196	0.137067842013774	4.87478344384578	0.99503889585273	0.318513934994583	0.610867657426755	29.3397250041338
ENSG00000189266.11|mRNA|PNRC2|ENSG00000189266.11|ENSG00000189266.11|0|2564	-0.217034449359202	7.90677474800615	8.04899187092628	0.00455289832470095	0.0444490295488296	239.98072890839
ENSG00000188529.14|mRNA|SRSF10|ENSG00000188529.14|ENSG00000188529.14|0|10277	-0.109462621371065	6.8281297105729	2.18985184977929	0.138922677202424	0.399184649058297	113.624466518647
ENSG00000117602.11|mRNA|RCAN3|ENSG00000117602.11|ENSG00000117602.11|0|7077	-0.574741371603287	7.23656892646146	23.6352078456586	1.16437507692758e-06	5.94766947777023e-05	150.807976434722
ENSG00000133226.16|mRNA|SRRM1|ENSG00000133226.16|ENSG00000133226.16|0|8168	-0.190260502175736	8.55319540156208	5.27813193924256	0.021594905248251	0.131290598220238	375.637009705128
ENSG00000169504.14|mRNA|CLIC4|ENSG00000169504.14|ENSG00000169504.14|0|4495	-0.0707844183243716	8.25897154318819	0.0751801673157502	0.783938596879607	0.907112421851434	306.336092121919
ENSG00000020633.18|mRNA|RUNX3|ENSG00000020633.18|ENSG00000020633.18|0|4523	0.0167231539852861	7.20138677370413	0.0147671029880385	0.903279198538328	0.960710223989176	147.174791512097
ENSG00000117614.9|mRNA|SYF2|ENSG00000117614.9|ENSG00000117614.9|0|3370	-0.110860904367228	7.87569248721918	2.00047135650706	0.157250299790343	0.426364438436281	234.865742523131
ENSG00000183726.10|mRNA|TMEM50A|ENSG00000183726.10|ENSG00000183726.10|0|3410	-0.0640783022713546	7.14036330596774	0.0442033758257949	0.833475687697672	0.928606788601281	141.07937760401
ENSG00000204178.9|mRNA|TMEM57|ENSG00000204178.9|ENSG00000204178.9|0|3979	-0.136608927499575	5.70576216121836	1.13495022302932	0.286721905158168	0.5803086508283	52.1921946011327
ENSG00000157978.11|mRNA|LDLRAP1|ENSG00000157978.11|ENSG00000157978.11|0|5397	-0.157410851928299	7.43817784888963	0.340030749823889	0.559811473075195	0.78948100594583	173.426174991292
ENSG00000162430.16|mRNA|SELENON|ENSG00000162430.16|ENSG00000162430.16|0|4424	0.46126780868009	5.92487404123682	4.54300610301179	0.0330534968861357	0.172221362190877	60.7525913243696
ENSG00000255054.3|mRNA|AL020996.2|ENSG00000255054.3|ENSG00000255054.3|0|792	0.131051179914944	4.79485395861093	0.23459608358425	0.628136646262761	0.828584217954636	27.758427911583
ENSG00000117640.17|mRNA|MTFR1L|ENSG00000117640.17|ENSG00000117640.17|0|5817	-0.169084326712055	5.77106594232707	0.354549546108672	0.55154897220887	0.785318982082365	54.6089662744565
ENSG00000117632.22|mRNA|STMN1|ENSG00000117632.22|ENSG00000117632.22|0|6261	0.131176713836458	6.18315338149545	1.05044265848512	0.305405160673016	0.59788886443063	72.6632193859843
ENSG00000142684.8|mRNA|ZNF593|ENSG00000142684.8|ENSG00000142684.8|0|769	0.140738745949282	3.67352444828263	0.5046131491208	0.477480127321425	0.735511096952759	12.7597171921336
ENSG00000142669.14|mRNA|SH3BGRL3|ENSG00000142669.14|ENSG00000142669.14|0|1786	0.391890372073439	9.96629024765386	4.12076302426587	0.0423599688111925	0.19880343032718	1000.35076832604
ENSG00000158062.20|mRNA|UBXN11|ENSG00000158062.20|ENSG00000158062.20|0|4704	-0.143778897069563	5.63962334189212	0.751496655635357	0.386002794063943	0.667166762791485	49.8535156678353
ENSG00000169442.8|mRNA|CD52|ENSG00000169442.8|ENSG00000169442.8|0|935	-0.316171687448348	7.67366348207434	4.94800302607722	0.0261208236433923	0.148299126437868	204.175150665138
ENSG00000198830.10|mRNA|HMGN2|ENSG00000198830.10|ENSG00000198830.10|0|2509	-0.295424879821522	8.10064717601913	13.1440581864732	0.000288432461194235	0.00550040703497406	274.497114970465
ENSG00000117676.13|mRNA|RPS6KA1|ENSG00000117676.13|ENSG00000117676.13|0|5884	0.00288389870342849	6.91789551825611	0.000649420096010545	0.979669132092443	0.99462060420601	120.918863838146
ENSG00000117713.18|mRNA|ARID1A|ENSG00000117713.18|ENSG00000117713.18|0|15922	-0.152506299947201	8.56690594903864	3.99684606808282	0.0455854897883964	0.208136142920523	379.223865444161
ENSG00000090273.13|mRNA|NUDC|ENSG00000090273.13|ENSG00000090273.13|0|2856	-0.0419759340835648	7.00218064698338	0.177156175163368	0.673828655933122	0.857232319455947	128.193619483429
ENSG00000142784.15|mRNA|WDTC1|ENSG00000142784.15|ENSG00000142784.15|0|6024	0.100595102557542	6.64355139783428	1.66022175257346	0.1975733859342	0.481190864593257	99.9788756640845
ENSG00000158195.10|mRNA|WASF2|ENSG00000158195.10|ENSG00000158195.10|0|5676	-0.0301543838243828	8.65215815365063	0.148144080766372	0.700315287743849	0.869655689425344	402.308428677981
ENSG00000000938.12|mRNA|FGR|ENSG00000000938.12|ENSG00000000938.12|0|3474	0.030823014364878	7.46021791515303	0.0784592115459049	0.77939640025132	0.906101769119651	176.095949526274
ENSG00000126709.14|mRNA|IFI6|ENSG00000126709.14|ENSG00000126709.14|0|865	0.607950792867488	4.11288669635514	5.40196847906087	0.0201140531312678	0.125818721989874	17.3022373121031
ENSG00000117758.13|mRNA|STX12|ENSG00000117758.13|ENSG00000117758.13|0|3846	0.127146492722995	5.57006589915301	1.59212833531986	0.207022317465773	0.49299601210939	47.5069242229282
ENSG00000117751.17|mRNA|PPP1R8|ENSG00000117751.17|ENSG00000117751.17|0|2819	-0.0766736391624036	5.51471996240145	0.57474433390049	0.448379779519087	0.718669557009768	45.718937232189
ENSG00000130775.15|mRNA|THEMIS2|ENSG00000130775.15|ENSG00000130775.15|0|4621	-0.0674500972817455	7.30328825108345	0.344649106684962	0.557157883603696	0.788204554764373	157.946072275698
ENSG00000117748.9|mRNA|RPA2|ENSG00000117748.9|ENSG00000117748.9|0|2019	-0.245067012325753	6.35863490052691	4.63601737565798	0.0313075767913762	0.165153576890181	82.0615728177553
ENSG00000126698.10|mRNA|DNAJC8|ENSG00000126698.10|ENSG00000126698.10|0|2888	-0.0194886719000514	7.41756249090169	0.0863888626960474	0.768819169787708	0.899839294262577	170.965627443573
ENSG00000130770.17|mRNA|ATPIF1|ENSG00000130770.17|ENSG00000130770.17|0|2225	-0.037516573618869	7.20467394084359	0.23582484657004	0.627238028502279	0.828353822959727	147.51051021695
ENSG00000204138.12|mRNA|PHACTR4|ENSG00000204138.12|ENSG00000204138.12|0|7322	0.0671990739503231	6.83487548627974	0.774026494970798	0.378974298992495	0.661211334106759	114.156997588616
ENSG00000274266.1|snoRNA|SNORA73A|ENSG00000274266.1|ENSG00000274266.1|0|206	0.139297735925619	2.01103331477304	0.133050242102058	0.715290172706096	0.877030408965166	4.03070811784448
ENSG00000200087.1|snoRNA|SNORA73B|ENSG00000200087.1|ENSG00000200087.1|0|204	-0.154895840486859	3.70974904707604	0.264881422007988	0.606786211829634	0.815845809136859	13.0841567850664
ENSG00000273544.1|snoRNA|SNORA44|ENSG00000273544.1|ENSG00000273544.1|0|132	-0.183057340923249	0.285048459963687	0.141425974004093	0.706867496449818	0.873675611250585	1.21845119062587
ENSG00000120656.11|mRNA|TAF12|ENSG00000120656.11|ENSG00000120656.11|0|2337	0.0149227318050936	5.27890178628583	0.0178540785317196	0.89370373667156	0.95722832354122	38.8246707879969
ENSG00000270103.3|lncRNA|AL360012.1|ENSG00000270103.3|ENSG00000270103.3|0|131	1.77140091963584	4.66474558105338	90.8841300013266	1.52336589661818e-21	4.3575881472763e-18	25.3646189322406
ENSG00000274978.1|snRNA|RNU11|ENSG00000274978.1|ENSG00000274978.1|0|134	1.77140091963584	4.66474558105338	90.8841300013266	1.52336589661818e-21	4.3575881472763e-18	25.3646189322406
ENSG00000198492.15|mRNA|YTHDF2|ENSG00000198492.15|ENSG00000198492.15|0|3859	0.00115524706911285	6.23205440225195	0.000227625349609184	0.987962566564523	0.996682840570988	75.1684006119779
ENSG00000159023.19|mRNA|EPB41|ENSG00000159023.19|ENSG00000159023.19|0|10739	0.0531825507558311	10.4461980565754	0.204196252159065	0.651354861074798	0.844988925217442	1395.14374294687
ENSG00000116350.16|mRNA|SRSF4|ENSG00000116350.16|ENSG00000116350.16|0|8893	-0.0496446284443724	7.6415519654862	0.623283449533375	0.429829746258088	0.704700348586731	199.680821644556
ENSG00000162511.7|mRNA|LAPTM5|ENSG00000162511.7|ENSG00000162511.7|0|3274	-0.0944966394974866	8.68880385026747	1.25989729570755	0.261670532003019	0.555685639788148	412.658300625964
ENSG00000134644.15|mRNA|PUM1|ENSG00000134644.15|ENSG00000134644.15|0|6621	-0.170106307220644	7.14028425641035	4.31087123186899	0.0378695624243322	0.188290258862783	141.071647656576
ENSG00000060688.12|mRNA|SNRNP40|ENSG00000060688.12|ENSG00000060688.12|0|3881	-0.0823417448731395	5.68733428005733	0.546462423064057	0.459766759625417	0.725707637329708	51.5297711446236
ENSG00000121766.15|mRNA|ZCCHC17|ENSG00000121766.15|ENSG00000121766.15|0|1921	-0.343571729770988	7.67904674470174	2.05771939655707	0.151436671777951	0.418339054783491	204.938431622
ENSG00000162517.12|mRNA|PEF1|ENSG00000162517.12|ENSG00000162517.12|0|2227	0.0370777925614935	5.33647339370117	0.112174999381608	0.737681388382686	0.885868014890291	40.4053211115978
ENSG00000184007.18|mRNA|PTP4A2|ENSG00000184007.18|ENSG00000184007.18|0|6267	-0.054916634467337	9.84438806278471	0.188873127962822	0.663856162727763	0.850009109847396	919.29753553237
ENSG00000121774.17|mRNA|KHDRBS1|ENSG00000121774.17|ENSG00000121774.17|0|3588	-0.101378567644345	7.81485985354865	1.4537843800928	0.227921686117106	0.515595083541306	225.16828904928
ENSG00000025800.13|mRNA|KPNA6|ENSG00000025800.13|ENSG00000025800.13|0|7480	0.0335134620689831	6.39541913597791	0.124933948967524	0.72374363526738	0.880965390928655	84.1807895497914
ENSG00000250135.1|lncRNA|AL049795.2|ENSG00000250135.1|ENSG00000250135.1|0|667	-0.0253706374101375	3.76558394084996	0.0298919312283843	0.862735666334942	0.941390567824185	13.6004637545781
ENSG00000084652.15|mRNA|TXLNA|ENSG00000084652.15|ENSG00000084652.15|0|5103	-0.0396736093472658	6.4107779591135	0.121434680496662	0.727483642109866	0.882625120399737	85.0817592363487
ENSG00000084623.11|mRNA|EIF3I|ENSG00000084623.11|ENSG00000084623.11|0|1725	-0.0430810781640033	6.67137730805797	0.161110447529552	0.688136205968288	0.862720588824621	101.925929848349
ENSG00000182866.16|mRNA|LCK|ENSG00000182866.16|ENSG00000182866.16|0|3339	-0.106379158647718	6.51371442062342	0.555893508074988	0.455919558746803	0.722421057656571	91.3741655269077
ENSG00000116478.11|mRNA|HDAC1|ENSG00000116478.11|ENSG00000116478.11|0|3963	-0.100429976648618	6.52207609652585	0.897535292776674	0.343443450504017	0.633002570983724	91.9052961972949
ENSG00000175130.6|mRNA|MARCKSL1|ENSG00000175130.6|ENSG00000175130.6|0|1699	0.23297401890462	6.0038282096159	2.59614877692707	0.107123741974032	0.347029970460609	64.1700503284932
ENSG00000160058.18|mRNA|BSDC1|ENSG00000160058.18|ENSG00000160058.18|0|6271	-0.0851956530336502	6.31210431620274	0.428240527981302	0.51285355961729	0.759025970323573	79.4571045136489
ENSG00000176261.15|mRNA|ZBTB8OS|ENSG00000176261.15|ENSG00000176261.15|0|3531	-0.0244948337079771	5.73068112290973	0.0581172458235812	0.809496843548797	0.916761454326746	53.1015152187063
ENSG00000162521.18|mRNA|RBBP4|ENSG00000162521.18|ENSG00000162521.18|0|9470	-0.158848808593214	7.27928361258913	5.68998056153642	0.0170620435786266	0.114166024927863	155.33979022448
ENSG00000116514.16|mRNA|RNF19B|ENSG00000116514.16|ENSG00000116514.16|0|2610	-0.0114230808816883	5.93961594138462	0.0168776649896571	0.896634414190623	0.957421686806256	61.3765624595253
ENSG00000004455.16|mRNA|AK2|ENSG00000004455.16|ENSG00000004455.16|0|5727	-0.0522061068223071	6.07274218992332	0.259733246489226	0.610303477248484	0.818035346884238	67.3096845315686
ENSG00000160094.14|mRNA|ZNF362|ENSG00000160094.14|ENSG00000160094.14|0|3331	-0.00749893687463685	6.1842684439832	0.00518171014797275	0.942614564174632	0.977428208273518	72.7194026733612
ENSG00000134686.18|mRNA|PHC2|ENSG00000134686.18|ENSG00000134686.18|0|4975	0.243699459674293	6.11338540677722	3.25527455848066	0.0711940133691836	0.270542704105167	69.2328775143359
ENSG00000271741.1|mRNA|AC114490.2|ENSG00000271741.1|ENSG00000271741.1|0|3099	-0.151459137593164	5.22341742399225	1.74104013427439	0.187007088809603	0.466662267241231	37.3598672589334
ENSG00000116560.10|mRNA|SFPQ|ENSG00000116560.10|ENSG00000116560.10|0|7426	-0.0534007824607074	8.44369576455114	0.460097109735187	0.497578592315099	0.749117664903864	348.181505977159
ENSG00000146463.11|mRNA|ZMYM4|ENSG00000146463.11|ENSG00000146463.11|0|7647	-0.0974842853879508	7.37343441007129	0.860510973282658	0.353595738854989	0.6428094127707	165.81542503899
ENSG00000134698.10|mRNA|AGO4|ENSG00000134698.10|ENSG00000134698.10|0|7267	-0.0190445749645181	6.75259133154881	0.0333487854808254	0.855098938198499	0.937138019163374	107.828245624766
ENSG00000116863.10|mRNA|ADPRHL2|ENSG00000116863.10|ENSG00000116863.10|0|1668	-0.113933122759316	3.99954993711904	0.600818229207889	0.438266004767007	0.711240365699318	15.9950094213983
ENSG00000116871.15|mRNA|MAP7D1|ENSG00000116871.15|ENSG00000116871.15|0|5271	0.0582836303609535	7.0417428014833	0.344408607357181	0.557295477018334	0.788204554764373	131.75763930451
ENSG00000054118.13|mRNA|THRAP3|ENSG00000054118.13|ENSG00000054118.13|0|4736	-0.193632916309322	8.42312525533291	5.58249915873517	0.0181408175599087	0.118204575467241	343.252223439693
ENSG00000142694.6|mRNA|EVA1B|ENSG00000142694.6|ENSG00000142694.6|0|1211	0.287515119003485	3.88183144133879	1.14543848520555	0.284506074237277	0.578209325297144	14.7417045173477
ENSG00000196182.10|mRNA|STK40|ENSG00000196182.10|ENSG00000196182.10|0|5590	0.0909296120672012	7.90075460605472	0.298134196861476	0.585054482864377	0.802084039412198	238.981413107548
