log2FoldChange	logCPM	F	pvalue	padj	baseMean
ENSG00000238142.1|lncRNA|BX284668.5|ENSG00000238142.1|ENSG00000238142.1|0|508	-0.301286561450546	2.33103496471805	0.537399917945567	0.467117572752877	0.780940863155818	5.03166183169155
ENSG00000207005.1|snRNA|RNU1-2|ENSG00000207005.1|ENSG00000207005.1|0|164	0.171016153663133	5.61905786242607	0.694287667447857	0.408883324291018	0.736994800966892	49.1478997744781
ENSG00000117118.9|mRNA|SDHB|ENSG00000117118.9|ENSG00000117118.9|0|2462	0.23751000689072	5.65214397418249	2.34265603858595	0.132513066203944	0.444116726275785	50.2880593282214
ENSG00000159339.13|mRNA|PADI4|ENSG00000159339.13|ENSG00000159339.13|0|2971	-0.0132076010753613	5.62737879388893	0.00129339196660779	0.971462085666407	0.993121245923585	49.4321857246901
ENSG00000179051.13|mRNA|RCC2|ENSG00000179051.13|ENSG00000179051.13|0|4126	0.242221159646572	6.90491832666387	8.78000458377536	0.00474866909145691	0.0811499440071037	119.836063363184
ENSG00000053371.12|mRNA|AKR7A2|ENSG00000053371.12|ENSG00000053371.12|0|1781	0.0749588843869595	4.99290545554349	0.233776216894513	0.630960992165935	0.882565621728701	31.8430242538403
ENSG00000077549.17|mRNA|CAPZB|ENSG00000077549.17|ENSG00000077549.17|0|3238	0.0620450936276619	8.64382309406454	0.298894726327845	0.587137341111929	0.863635432348899	399.99082402597
ENSG00000270136.5|mRNA|MINOS1-NBL1|ENSG00000270136.5|ENSG00000270136.5|0|2493	0.450440106379802	4.98476111573101	7.51898436506651	0.00858372323029947	0.108644868585273	31.663769622237
ENSG00000158825.5|mRNA|CDA|ENSG00000158825.5|ENSG00000158825.5|0|963	0.687378946796831	4.68586709387811	7.7275422419857	0.00777182588328831	0.102783698068589	25.7386966220064
ENSG00000158828.7|mRNA|PINK1|ENSG00000158828.7|ENSG00000158828.7|0|4836	0.0455304459679613	6.43262001913031	0.0770661448977741	0.782518997469712	0.941491311151256	86.3796771416256
ENSG00000244038.9|mRNA|DDOST|ENSG00000244038.9|ENSG00000244038.9|0|2721	0.188916943226209	4.8287323846479	0.795226814270134	0.377022962846509	0.714875495059674	28.4179855318687
ENSG00000127483.17|mRNA|HP1BP3|ENSG00000127483.17|ENSG00000127483.17|0|7442	0.00323172556416486	8.12917943363847	0.0016992944238697	0.967291436285103	0.991845184254817	279.979897148167
ENSG00000075151.20|mRNA|EIF4G3|ENSG00000075151.20|ENSG00000075151.20|0|9596	0.0212856837059592	9.13134885848369	0.00446812153505292	0.946986667725317	0.987892625160423	560.80245644782
ENSG00000117298.14|mRNA|ECE1|ENSG00000117298.14|ENSG00000117298.14|0|7265	0.203659115277248	6.72733923457562	0.311712930254604	0.579255320124881	0.859386801249036	105.95730427547
ENSG00000090686.15|mRNA|USP48|ENSG00000090686.15|ENSG00000090686.15|0|9497	-0.0254858554532687	7.45437274683833	0.0516482798850121	0.821195640379017	0.954136232762733	175.383929250989
ENSG00000070831.15|mRNA|CDC42|ENSG00000070831.15|ENSG00000070831.15|0|3598	-0.00127909099515011	8.99355627733145	7.35768843754571e-05	0.993192024387205	0.998105122325865	509.718277911551
ENSG00000173372.16|mRNA|C1QA|ENSG00000173372.16|ENSG00000173372.16|0|1272	0.311009026424234	3.24001820384299	0.976031237090554	0.328190353503544	0.670832256690383	9.44806050576778
ENSG00000159189.11|mRNA|C1QC|ENSG00000159189.11|ENSG00000159189.11|0|1335	0.712967744862385	3.51348892359525	6.18009876674155	0.016494855815531	0.155208996908969	11.4199855775859
ENSG00000173369.15|mRNA|C1QB|ENSG00000173369.15|ENSG00000173369.15|0|1601	0.562152608210086	4.22194460223048	4.35430904884525	0.0423120259954041	0.256155632492568	18.6608733475697
ENSG00000004487.15|mRNA|KDM1A|ENSG00000004487.15|ENSG00000004487.15|0|5435	0.0478270639697869	6.98843388273938	0.227796175045514	0.635353234845821	0.884178023972985	126.97792371723
ENSG00000240553.1|lncRNA|AL031428.1|ENSG00000240553.1|ENSG00000240553.1|0|666	0.576266557450158	2.64665150682843	3.93158563653861	0.0531910689610549	0.28735231872162	6.26212152767949
ENSG00000125944.19|mRNA|HNRNPR|ENSG00000125944.19|ENSG00000125944.19|0|8676	0.119523717759919	7.92521295400771	1.40355168656978	0.242028207212573	0.587270286703902	243.067459131212
ENSG00000204219.9|mRNA|TCEA3|ENSG00000204219.9|ENSG00000204219.9|0|3515	-0.317927136235264	5.17213044377726	1.95191038993351	0.168878905216929	0.497762090028878	36.0550751467653
ENSG00000117318.8|mRNA|ID3|ENSG00000117318.8|ENSG00000117318.8|0|1797	0.326311204893014	4.63568944277722	1.48639534417471	0.228800995979558	0.570854992585717	24.8588808560826
ENSG00000142676.12|mRNA|RPL11|ENSG00000142676.12|ENSG00000142676.12|0|1987	-0.391507999339249	10.3353354383116	6.59675993172282	0.0134205737295365	0.139898611066374	1291.95082078087
ENSG00000011007.12|mRNA|ELOA|ENSG00000011007.12|ENSG00000011007.12|0|5391	0.115576552855812	6.82157344268172	1.29810007000749	0.260278059244391	0.604096434987604	113.109276351019
ENSG00000057757.9|mRNA|PITHD1|ENSG00000057757.9|ENSG00000057757.9|0|2186	-0.239765362319957	6.32967287701483	2.06981651602869	0.156801560715218	0.480482982780804	80.4306167117441
ENSG00000011009.10|mRNA|LYPLA2|ENSG00000011009.10|ENSG00000011009.10|0|2196	-0.0497686524437203	4.79929143261218	0.110885287399243	0.740604940270301	0.926417880706611	27.8439393528885
ENSG00000189266.11|mRNA|PNRC2|ENSG00000189266.11|ENSG00000189266.11|0|2564	-0.17514001866806	7.92968006312431	3.45007062429173	0.069459305999743	0.331147241353775	243.821250887589
ENSG00000188529.14|mRNA|SRSF10|ENSG00000188529.14|ENSG00000188529.14|0|10277	0.343146842788914	6.97036767753478	8.41491770266392	0.00562460719107443	0.087204275718528	125.39775221895
ENSG00000117602.11|mRNA|RCAN3|ENSG00000117602.11|ENSG00000117602.11|0|7077	-0.652802798453045	7.25602292779996	28.9918632841831	2.21325546765209e-06	0.00179730432587376	152.8553171549
ENSG00000133226.16|mRNA|SRRM1|ENSG00000133226.16|ENSG00000133226.16|0|8168	0.0427947013782169	8.63021333001595	0.226812105861506	0.636082804742505	0.884510943282137	396.235224960911
ENSG00000169504.14|mRNA|CLIC4|ENSG00000169504.14|ENSG00000169504.14|0|4495	0.133544675641001	8.29967173649467	0.206426871910886	0.65165355533482	0.893602586306449	315.101265116787
ENSG00000020633.18|mRNA|RUNX3|ENSG00000020633.18|ENSG00000020633.18|0|4523	-0.0852763406403005	7.16184820356838	0.223337583027162	0.638674429178075	0.88513963404258	143.196081439342
ENSG00000117614.9|mRNA|SYF2|ENSG00000117614.9|ENSG00000117614.9|0|3370	-0.20323871010754	7.85171932333308	4.90436297248491	0.031625445011485	0.22227170873551	230.995241678754
ENSG00000183726.10|mRNA|TMEM50A|ENSG00000183726.10|ENSG00000183726.10|0|3410	-0.00663784832007534	7.1323144325136	0.000304233699297311	0.98615688244539	0.996144554514247	140.294479676158
ENSG00000204178.9|mRNA|TMEM57|ENSG00000204178.9|ENSG00000204178.9|0|3979	-0.325164007532433	5.65649782348049	7.78438118031217	0.00756497631362285	0.101467408885383	50.4400507977588
ENSG00000157978.11|mRNA|LDLRAP1|ENSG00000157978.11|ENSG00000157978.11|0|5397	-0.14649177278317	7.4274501294773	0.188721595770461	0.6659513748791	0.900689008111105	172.14138001326
ENSG00000162430.16|mRNA|SELENON|ENSG00000162430.16|ENSG00000162430.16|0|4424	0.377129754482144	5.83043342789584	2.34855441035667	0.132038171489371	0.443117713213296	56.9030243640893
ENSG00000255054.3|mRNA|AL020996.2|ENSG00000255054.3|ENSG00000255054.3|0|792	0.237673588742195	4.79072608625092	0.522669754092318	0.4732527088429	0.786600449532316	27.6791183720035
ENSG00000117640.17|mRNA|MTFR1L|ENSG00000117640.17|ENSG00000117640.17|0|5817	-0.00838771220190079	5.80290232448644	0.000592494076928168	0.980682498653037	0.995826158110406	55.8274333283618
ENSG00000117632.22|mRNA|STMN1|ENSG00000117632.22|ENSG00000117632.22|0|6261	0.802351377406101	6.41523299448053	11.7062337700124	0.00129076616246879	0.0424395012384135	85.3448973763706
ENSG00000142684.8|mRNA|ZNF593|ENSG00000142684.8|ENSG00000142684.8|0|769	0.129360849869031	3.65590259633336	0.333584117828617	0.566286147330073	0.853804596047297	12.6048111332677
ENSG00000142669.14|mRNA|SH3BGRL3|ENSG00000142669.14|ENSG00000142669.14|0|1786	0.134106836182704	9.81873187881007	0.335532181009879	0.565158763556978	0.853000956847342	903.093704705556
ENSG00000158062.20|mRNA|UBXN11|ENSG00000158062.20|ENSG00000158062.20|0|4704	-0.246632284211272	5.60891130048295	1.72706605994142	0.195101965682011	0.532738134905902	48.8034522868835
ENSG00000169442.8|mRNA|CD52|ENSG00000169442.8|ENSG00000169442.8|0|935	-0.46927402653248	7.65764873892182	6.51163029899301	0.0139949973296627	0.142395714256653	201.921222376745
ENSG00000198830.10|mRNA|HMGN2|ENSG00000198830.10|ENSG00000198830.10|0|2509	-0.0645269029454877	8.18316581379201	0.559124008908927	0.458302283067596	0.774807139902399	290.655382230123
ENSG00000117676.13|mRNA|RPS6KA1|ENSG00000117676.13|ENSG00000117676.13|0|5884	-0.132495796918522	6.87067098168195	0.946228019625663	0.335612775724442	0.679179586105247	117.024839947561
ENSG00000117713.18|mRNA|ARID1A|ENSG00000117713.18|ENSG00000117713.18|0|15922	-0.0894542201265057	8.58855435861711	1.3001182305378	0.259912813010827	0.603964745424428	384.957230598085
ENSG00000090273.13|mRNA|NUDC|ENSG00000090273.13|ENSG00000090273.13|0|2856	0.0768042732809636	7.03538586801026	0.33539500719244	0.565238005140408	0.853000956847342	131.178354055119
ENSG00000142784.15|mRNA|WDTC1|ENSG00000142784.15|ENSG00000142784.15|0|6024	-0.152819876410095	6.5455051005773	2.08382069872649	0.155435416995013	0.478853936001815	93.4099999926336
ENSG00000158195.10|mRNA|WASF2|ENSG00000158195.10|ENSG00000158195.10|0|5676	-0.144673380632918	8.61239032769265	2.72037047034825	0.10567884623718	0.400920874882564	391.370261994139
ENSG00000000938.12|mRNA|FGR|ENSG00000000938.12|ENSG00000000938.12|0|3474	-0.101626114847278	7.40937741514398	0.474056298134633	0.494478712662903	0.804353913888106	169.998406760891
ENSG00000126709.14|mRNA|IFI6|ENSG00000126709.14|ENSG00000126709.14|0|865	1.07523702691686	4.24106331270709	10.0834489498527	0.00262821274598453	0.0603855627300302	18.9098145904159
ENSG00000117758.13|mRNA|STX12|ENSG00000117758.13|ENSG00000117758.13|0|3846	-0.0161170003691307	5.50933422706613	0.0187325286432778	0.89171497778051	0.974888575900066	45.5485817111118
ENSG00000117751.17|mRNA|PPP1R8|ENSG00000117751.17|ENSG00000117751.17|0|2819	-0.0362897627818388	5.5263760957571	0.0792329793652233	0.779563143582218	0.939911642662564	46.0898157673689
ENSG00000130775.15|mRNA|THEMIS2|ENSG00000130775.15|ENSG00000130775.15|0|4621	-0.0655213400538432	7.30202875240383	0.184066483401336	0.66984272017521	0.900689008111105	157.808242690701
ENSG00000117748.9|mRNA|RPA2|ENSG00000117748.9|ENSG00000117748.9|0|2019	-0.124197573511268	6.40683641719256	0.858764251978895	0.358773070141366	0.697076170272063	84.8496272722111
ENSG00000126698.10|mRNA|DNAJC8|ENSG00000126698.10|ENSG00000126698.10|0|2888	0.196991363187504	7.47890538550552	6.12379959109497	0.0169647980024296	0.157302446307779	178.391786919204
ENSG00000130770.17|mRNA|ATPIF1|ENSG00000130770.17|ENSG00000130770.17|0|2225	0.0205629612305781	7.21636898136279	0.0383955101159677	0.845487602503708	0.960171949274996	148.711146946845
ENSG00000204138.12|mRNA|PHACTR4|ENSG00000204138.12|ENSG00000204138.12|0|7322	0.108623791492007	6.82903948787785	1.49615351415531	0.227302507993944	0.5696003715433	113.69614179224
ENSG00000274266.1|snoRNA|SNORA73A|ENSG00000274266.1|ENSG00000274266.1|0|206	2.09798209474635	2.84948561479639	12.700522342335	0.000845467220877813	0.0340628026101547	7.20743347084272
ENSG00000200087.1|snoRNA|SNORA73B|ENSG00000200087.1|ENSG00000200087.1|0|204	0.936825113371183	4.09273283366204	5.49392941116391	0.0233190115750005	0.188163702708855	17.0622125247673
ENSG00000273544.1|snoRNA|SNORA44|ENSG00000273544.1|ENSG00000273544.1|0|132	2.05686851122769	0.971243835667414	9.84001039813057	0.00293096586945004	0.0639939999505187	1.96053015973831
ENSG00000120656.11|mRNA|TAF12|ENSG00000120656.11|ENSG00000120656.11|0|2337	-0.1251895536548	5.22963935872216	0.562555663132018	0.456934283816042	0.774648368755553	37.5213377133592
ENSG00000270103.3|lncRNA|AL360012.1|ENSG00000270103.3|ENSG00000270103.3|0|131	0.509027553568112	3.88945730484139	4.10239932539781	0.0484656994988822	0.272905774442033	14.8198332002256
ENSG00000274978.1|snRNA|RNU11|ENSG00000274978.1|ENSG00000274978.1|0|134	0.509027553568112	3.88945730484139	4.10239932539781	0.0484656994988822	0.272905774442033	14.8198332002256
ENSG00000198492.15|mRNA|YTHDF2|ENSG00000198492.15|ENSG00000198492.15|0|3859	0.0920062280119902	6.25047600796056	0.629342774261793	0.431544524067497	0.755165640893881	76.1343712632256
ENSG00000159023.19|mRNA|EPB41|ENSG00000159023.19|ENSG00000159023.19|0|10739	-0.45335007610564	10.291308314998	12.5460000508807	0.000902394801460811	0.0353602784873788	1253.11952676175
ENSG00000116350.16|mRNA|SRSF4|ENSG00000116350.16|ENSG00000116350.16|0|8893	0.0292341172268836	7.66042163566805	0.149844873800279	0.700413932676331	0.914438180931377	202.309693333553
ENSG00000162511.7|mRNA|LAPTM5|ENSG00000162511.7|ENSG00000162511.7|0|3274	-0.253705933782819	8.64496817388468	4.06947083121285	0.0493396870879367	0.276515646161681	400.308426307653
ENSG00000134644.15|mRNA|PUM1|ENSG00000134644.15|ENSG00000134644.15|0|6621	0.179390930357277	7.25290379637589	2.37692441748708	0.129781164784151	0.441099203022774	152.525198327251
ENSG00000060688.12|mRNA|SNRNP40|ENSG00000060688.12|ENSG00000060688.12|0|3881	0.0827309073259655	5.73510390163928	0.362365334789162	0.550060407605919	0.84399475519066	53.2645549502238
ENSG00000121766.15|mRNA|ZCCHC17|ENSG00000121766.15|ENSG00000121766.15|0|1921	-0.0404923743483273	7.76530746877747	0.0195420106614272	0.889415272104807	0.974888575900066	217.565722688531
ENSG00000162517.12|mRNA|PEF1|ENSG00000162517.12|ENSG00000162517.12|0|2227	0.165908869578242	5.36078784007128	1.81032812130836	0.184861718025518	0.520403924176794	41.0920625244608
ENSG00000184007.18|mRNA|PTP4A2|ENSG00000184007.18|ENSG00000184007.18|0|6267	-0.0201571159981115	9.84142242938962	0.0211520749549764	0.884981318945737	0.974491818249549	917.409749690719
ENSG00000121774.17|mRNA|KHDRBS1|ENSG00000121774.17|ENSG00000121774.17|0|3588	-0.0126068614453961	7.84236557070775	0.0120405264055325	0.913086671539244	0.979111582333939	229.502422329255
ENSG00000025800.13|mRNA|KPNA6|ENSG00000025800.13|ENSG00000025800.13|0|7480	0.228877776511831	6.44770287235026	2.98599964880287	0.0904892764378945	0.37261349097085	87.2874824452364
ENSG00000250135.1|lncRNA|AL049795.2|ENSG00000250135.1|ENSG00000250135.1|0|667	0.240739368146902	3.84372628381848	1.32845902360573	0.25485154320094	0.599343664440913	14.357436578994
ENSG00000084652.15|mRNA|TXLNA|ENSG00000084652.15|ENSG00000084652.15|0|5103	0.383917949696868	6.54607118882166	6.24148821760491	0.0159982309528565	0.152985407574384	93.4466596310318
ENSG00000084623.11|mRNA|EIF3I|ENSG00000084623.11|ENSG00000084623.11|0|1725	0.238826621249366	6.75822442347256	2.40499568878705	0.127591396167242	0.438150419893889	108.250090696085
ENSG00000182866.16|mRNA|LCK|ENSG00000182866.16|ENSG00000182866.16|0|3339	-0.202387953453506	6.4886292073279	1.0018298904878	0.321943799915635	0.663009531791702	89.7991078818495
ENSG00000116478.11|mRNA|HDAC1|ENSG00000116478.11|ENSG00000116478.11|0|3963	0.168990011471	6.60644958310514	1.71037008746322	0.197236462795097	0.535289280669237	97.4404967581002
ENSG00000175130.6|mRNA|MARCKSL1|ENSG00000175130.6|ENSG00000175130.6|0|1699	0.182738910303018	5.95985867946873	1.24790118924234	0.269576696087427	0.610307985087523	62.2438191846921
ENSG00000160058.18|mRNA|BSDC1|ENSG00000160058.18|ENSG00000160058.18|0|6271	0.0297987339969633	6.33767694726868	0.0410418468893802	0.840323087350187	0.958569128346797	80.8780858022748
ENSG00000176261.15|mRNA|ZBTB8OS|ENSG00000176261.15|ENSG00000176261.15|0|3531	-0.147995046128079	5.68631527178071	2.15670604190615	0.148545433860234	0.468255149201678	51.4933873476855
ENSG00000162521.18|mRNA|RBBP4|ENSG00000162521.18|ENSG00000162521.18|0|9470	0.0888496048628218	7.35452154104005	0.794208740731979	0.37732603620615	0.715032213691747	163.655870164027
ENSG00000116514.16|mRNA|RNF19B|ENSG00000116514.16|ENSG00000116514.16|0|2610	0.0167854134939147	5.9382487729083	0.0259692007987199	0.872659540814067	0.968098745975815	61.3184265735964
ENSG00000004455.16|mRNA|AK2|ENSG00000004455.16|ENSG00000004455.16|0|5727	0.309309946630595	6.18591398208518	3.69623777257326	0.0605478098267381	0.30845415852072	72.8023937518418
ENSG00000160094.14|mRNA|ZNF362|ENSG00000160094.14|ENSG00000160094.14|0|3331	0.00156657133829985	6.17879931154579	0.000185659338522387	0.989185724970476	0.99710209640203	72.4442515579822
ENSG00000134686.18|mRNA|PHC2|ENSG00000134686.18|ENSG00000134686.18|0|4975	0.376436285978371	6.13035998965508	6.43972143227717	0.014500645476961	0.145128474745062	70.0522745508932
ENSG00000271741.1|mRNA|AC114490.2|ENSG00000271741.1|ENSG00000271741.1|0|3099	-0.0809342933960252	5.2437402439397	0.354711190551969	0.554287701421854	0.845846876456236	37.8898689252663
ENSG00000116560.10|mRNA|SFPQ|ENSG00000116560.10|ENSG00000116560.10|0|7426	0.379192849160754	8.58086081892217	9.50637180967976	0.003406956191306	0.0688603869711187	382.909811911395
ENSG00000146463.11|mRNA|ZMYM4|ENSG00000146463.11|ENSG00000146463.11|0|7647	0.0785579794635557	7.41819839193621	0.420670402521373	0.519728564003961	0.82315610010328	171.041001087764
ENSG00000134698.10|mRNA|AGO4|ENSG00000134698.10|ENSG00000134698.10|0|7267	0.0979427823345235	6.78254617628215	0.756066448673578	0.388938383358022	0.721971606486452	110.090500473063
ENSG00000116863.10|mRNA|ADPRHL2|ENSG00000116863.10|ENSG00000116863.10|0|1668	0.00298960031133027	4.03893148538696	0.000188462579718662	0.98910439451621	0.99710209640203	16.4376423762054
ENSG00000116871.15|mRNA|MAP7D1|ENSG00000116871.15|ENSG00000116871.15|0|5271	0.325618172006081	7.11707969980158	10.1399863890631	0.0025627339689333	0.0595991912043391	138.820777092443
ENSG00000054118.13|mRNA|THRAP3|ENSG00000054118.13|ENSG00000054118.13|0|4736	-0.00242610035489257	8.48777375438542	0.000626468316512524	0.980136490167584	0.995686277265096	358.983507414338
ENSG00000142694.6|mRNA|EVA1B|ENSG00000142694.6|ENSG00000142694.6|0|1211	0.277302067063798	3.83500829889615	0.892145818523735	0.3496800186503	0.690310347376939	14.2709384020102
ENSG00000196182.10|mRNA|STK40|ENSG00000196182.10|ENSG00000196182.10|0|5590	0.0387749377106665	7.85569167872361	0.0375679624002802	0.847140389773284	0.960461785551518	231.632146633249
ENSG00000181817.5|mRNA|LSM10|ENSG00000181817.5|ENSG00000181817.5|0|1496	0.149141881264045	4.7180804958162	0.901607369609609	0.347161068639449	0.688464369345257	26.3198706868084
